,level_0,energy_consumption_per_annum
771784,188601,198.7998151110276
214860,450863,203.90653491857935
373500,1496089,298.2181845411391
158630,1309708,228.16144420416987
378768,948155,150.41565290969766
589542,1399082,108.98858317160068
763377,670672,307.5957305605589
489613,1106373,211.66549268271845
539131,1160492,224.660230778014
858387,858821,170.8958329938522
995221,1103910,209.81833276362852
93794,87014,87.65958353917668
530970,1428911,366.3814834188424
479237,676874,418.6618132755472
785725,125459,309.39550038397607
457486,379187,65.80377640871475
752565,1086737,296.1186660046229
600295,681547,220.5797806414836
466757,465160,197.51079199138417
435282,1322313,107.17461953813604
293375,301276,197.3166020984675
389588,1036285,215.9546756242396
777513,611080,143.8294348786793
746525,497102,239.1645409876611
771145,58122,123.97339180145336
70671,1039025,94.90652458798954
573293,59580,126.20287274705365
196163,125318,287.7193440621349
614190,527889,126.81371522202085
807397,936643,359.31126958088026
451874,1495983,263.1114112655515
232577,751872,142.6418248587059
617003,381834,111.68057029689116
431297,1206345,318.04692872535264
170764,862304,200.20245757183164
679845,280793,123.4127998369192
335607,977835,194.91421793238192
485691,229990,354.17010595530326
643134,6942,206.7791161800897
980463,1012348,399.1443432863611
238155,35713,237.75302860111643
257238,771151,167.54602394356573
639008,636088,362.740040055108
718085,946595,95.83200363594032
393936,1381740,249.5419117229304
765377,859,220.8309473242212
276647,1199362,199.74372789824116
1008647,853640,268.02060076750786
729515,317546,271.5822960842268
858415,1117798,130.68335487040974
431054,1386249,255.1394152779685
563593,672599,409.8451377653017
542595,611346,147.8938815970094
780916,162792,256.0925233740027
701970,1103228,140.56755635972118
315393,186979,227.44946980161023
513634,991236,264.30051632636287
16764,550102,233.359264818146
368817,613330,220.0126046821198
518407,1363677,149.23996315535322
75637,823422,438.5323378828399
24788,765044,332.6963813332156
575212,1229164,230.8117085064589
338222,1297487,215.88008140543087
608431,27159,144.89774101190733
79203,440718,231.10573248282205
288837,1248786,275.0939198066252
853099,235645,177.50789478130596
476283,1059110,222.57346105948045
523638,260563,137.91244838448927
681665,799458,89.85915071081453
689079,1445791,246.4429424565749
805444,489513,187.9635777871881
751970,606953,265.4594762576084
973421,1304492,135.17351957622665
716310,69552,163.13089662249763
208296,411219,399.1077218168122
58041,241865,307.3719142878819
156940,1005414,313.99470606785053
11650,517994,395.8429997937451
423239,1099112,141.3604147020793
714288,1240425,305.6887013630057
210324,1372665,308.5714776616737
901313,715160,227.0720043941748
713814,1108336,181.63445988145557
164597,447780,105.67409579010187
730683,1014875,173.83842297587324
253774,1343434,172.80414386705783
534765,166049,169.47239955910385
673901,1216630,227.55396701131428
804899,768864,311.3674811644153
253419,3208,231.211439024193
490419,428265,160.3507223288756
823976,719577,140.64675324086988
798667,987535,303.3700328045747
352464,1457790,115.9664912982409
849590,829490,374.33745202101136
371977,1015946,103.227588003286
735000,289152,133.07128176044426
591316,1216477,87.06826954525215
768083,552749,547.9270003900948
761541,492723,109.7577048823727
658605,759803,168.63973491325163
522901,409393,228.25048863955777
121707,1406901,217.6155555557096
208508,1507236,416.019892242042
532757,1305667,362.58153750406
57485,55796,133.66273315731823
294092,237446,225.9929539943038
161207,1083843,233.23271259163255
607691,1159911,285.19365606566566
264152,579410,525.372177543237
652556,1054027,152.37389143475104
102543,403361,276.7445600403299
81771,1494242,327.485670817813
236864,980124,304.5534592841732
1005120,1074371,209.52031205691603
573733,885735,208.63460840862209
835813,1433159,314.6765482815176
828076,1381962,123.76891031896947
836338,318035,196.6243274660284
567189,290518,198.86087104581665
6768,536411,635.1075537201078
470157,981664,193.97738499202453
976545,733606,277.293130261814
392179,548872,365.6714904059487
811707,571772,468.4815738810453
720334,1484327,230.00185522468308
645998,723282,163.63679796610188
173120,1390492,215.12423768365304
77110,872878,170.55549192373715
563742,1138634,251.49518799089427
220824,76036,216.97600670593283
17027,1474563,303.1986173732805
258654,145996,625.4717127964294
178870,1461904,245.1455113265982
821585,1118222,155.03463227068545
464604,36047,414.4751448952643
426838,494182,223.7637359128653
794067,508164,121.32907699741742
202593,1386754,276.31276164841466
38436,1143197,147.72933875524382
741653,352827,263.33682744041226
413600,1046421,198.48420776470243
524275,1014771,146.772983900227
162952,143139,64.91844913389303
243669,34879,188.06306929536885
48103,101289,125.18205770215928
594146,335020,283.9425996232822
236129,1426319,254.7164232753498
14092,1460108,236.68271376041963
985204,324224,258.659387749216
106463,212202,229.2696010310297
802368,678223,216.21714917722272
508080,750716,342.5813103674902
376501,153667,208.6426693674848
435029,842480,219.2897513059141
413260,440503,268.6952765050107
408267,1083472,313.8768092065004
768461,304148,242.23451071337325
632094,1259738,118.476604396674
754844,139390,194.96154549397383
963397,992455,153.3319969875148
622882,519055,301.5257141790688
190574,705482,180.93402208927236
982380,447486,266.1638673335856
330520,1329056,226.25729852421037
648258,814352,226.2748921875247
688952,36914,301.6134048077702
520499,1172566,480.98201172951
16150,352946,243.89425275747575
13032,1271635,128.0508084115908
155624,74466,301.37423232199376
20826,922921,329.15060300129085
166118,1133576,163.27615328027414
319161,1019047,308.307215939901
578826,983567,117.66388328009587
776123,153094,191.6293065507428
947612,1000938,211.64356345847904
467464,488076,203.3902453957992
912514,635242,127.46317886288774
488306,94887,138.96047392745373
895343,276706,111.58778623636768
988579,1451839,223.6549826590561
502244,1024371,285.87372152638693
936774,1236652,348.8012461724039
526552,894165,331.83413498629704
590991,1136550,248.46415577974037
39731,680455,152.09485020035405
2926,770748,422.51484161913896
229943,1259596,222.20886469410544
2600,176721,225.74337659917043
402003,859416,126.69592822771996
114427,677829,387.8667963718506
60015,312722,408.1334339898005
70081,1022057,140.22148533173043
975136,1203954,142.43347075387942
597954,1120351,177.870734742889
649187,509757,156.11246878377216
857331,325519,208.8324635084373
532663,582306,249.9156451360141
566347,664807,177.47092056862283
955603,1377728,146.9263652763613
892646,113562,321.6537586009921
794336,1174412,328.08622269021026
474707,1398480,226.28417685901425
685236,198894,114.51509584626368
615639,415614,118.02864202049184
37463,932538,198.37821474635345
610861,755416,586.5492276392688
384501,359834,327.3325937028755
548356,1204685,157.50155762741252
605668,30835,150.248591593152
881613,140284,122.09251501585145
948454,93525,230.81932020261613
755644,159157,321.7045246234844
710167,231603,324.40448045015694
593668,391107,137.95964068100378
132673,929047,305.5300301043013
502668,108909,290.23495052337194
938385,246359,133.10041622803266
756418,1258271,757.9895322698142
2601,148557,152.20821573307666
397651,1074819,216.58302269432085
561074,369699,254.5049052951557
319028,313000,372.9504232255933
123986,1359694,111.47856596715926
916439,1311828,392.324755330362
579927,1001438,203.2512258731535
561260,1152876,257.40251983169475
531195,831904,284.2128470027858
909659,1163047,248.8468290261646
827112,202631,235.5378306792194
490004,1439177,268.1134844445106
834717,145647,117.56266635786682
798166,962034,169.00735932129908
590680,216537,311.0061022702474
856950,477152,137.7106631991068
24771,1343534,185.41460219641323
866611,409066,450.8492841667946
463206,897904,425.8498075069216
698900,645586,157.74590247513964
878950,316669,53.1447722012405
609853,1313436,139.89792093229897
812823,689191,126.20775595171744
395925,210972,198.90585005608983
1001682,230062,267.32910526608384
906517,1243538,157.0135271003192
349362,873637,186.4420295518057
346927,1171787,205.53295682604733
805305,1306326,288.00749545156066
261973,997909,85.65822310869933
885153,1423182,267.82696150805174
956411,836452,312.5488744697473
476428,1340683,248.9552090952876
133441,1343574,227.68385216306189
954663,1249732,236.54796681809492
503320,1086208,410.41722870949104
277742,724125,179.96511762110822
910576,271473,93.64898021939771
722151,342242,350.5290680822685
539711,1435011,296.3341506844758
939531,1186442,396.1733961930383
579750,1020406,403.5808115239985
504710,96562,406.6185065485052
80536,457932,147.44560689673818
825039,232286,256.29534472771155
205747,444408,258.9101002102413
329115,1445086,298.7798687446682
71939,791778,328.31361227687955
575791,723160,466.15654346091947
969376,432616,154.88627781419072
385628,495202,324.65997697881687
398500,1461270,127.14232353310004
43086,227798,305.8433300697667
95972,419935,267.295570849059
118663,599267,320.0097280009408
388056,276579,242.099327676211
696157,1482442,346.1952985398226
795725,7068,52.003932173338086
99535,1044490,119.5025234428865
178676,472931,265.63368010793755
859662,1175327,177.3157354574102
891093,1422498,267.1409305105829
650465,9363,220.8444350461625
781073,808238,238.33322813151088
651054,910202,160.36883390571018
570720,1245300,286.39680860376353
112638,810666,109.41491069815254
868057,517927,369.4102277188454
312188,998610,213.96747341031693
111454,1178109,333.2738005188427
890127,758802,177.15612983407408
424270,66537,116.59560216216728
21395,1245727,117.51767817543274
605370,1500835,318.03166785193014
896390,1395780,138.55256549875935
109280,233110,156.6241030188371
313395,1143450,187.13173183463607
513292,152141,124.84566401556702
231880,637034,229.38317183742743
160911,1504501,134.51059407997292
260707,858063,160.0036934622895
896519,338582,70.03013108422638
491707,431610,389.3173915585752
761689,1349083,119.932918672079
602872,386801,123.5079419865273
745367,932134,341.39776811522745
320860,1471496,320.4380838717932
375320,1373208,134.21341618037764
513497,1449251,109.17835934849668
51850,65643,196.97366388448177
393512,382710,91.95905453262804
381264,59614,172.5199064288421
789167,490956,148.6005388725982
474992,44876,183.8244022851756
760649,1341387,418.695761994839
673567,931405,139.3819322368836
561642,1137756,222.2598827925704
493695,352078,96.90260572821822
571799,653792,270.1862507616088
237078,374891,188.99621373060396
832664,196319,326.630031331787
327458,381576,95.91813642069236
372190,321435,329.88169199777485
277144,192094,170.22175622172517
9857,1055505,211.00625036792584
471295,620614,114.28602143803904
214869,749680,454.4289367954649
423201,1329872,322.4928998930005
815961,74262,145.78915374948502
368888,686526,173.582170298104
844698,272102,211.9111293131376
530357,983424,148.53772025595876
670644,1250261,185.59779278394072
863991,861572,202.1385896703793
581486,692357,230.14207861043903
332496,829311,162.8673971823801
698225,1244249,327.3825620544243
268626,932902,243.95414319236795
406880,1160703,341.48378021011524
725232,823488,444.1802988124658
406053,636888,301.6176793837609
522617,571108,285.4165534165396
126989,1415724,140.3775252676379
470440,773708,228.71900383446663
374797,967467,279.1481776233381
240124,1444987,165.2943166301672
605713,222101,163.97594838833038
406270,920586,360.1753869618774
120253,1268011,246.35420427780767
722087,486548,219.145895849978
39290,827946,161.41880556009593
876547,124430,293.26906162102523
483607,1457106,175.3026303842329
806881,766235,168.78993201229105
225740,1039023,172.25667863902254
634952,622359,252.16310720919847
937172,695402,275.62277804180343
993499,933673,215.55979238689915
588259,1341509,212.8650000985861
437343,221035,259.60074169373723
320017,626984,326.3078455229878
83718,1009836,75.69716878540851
710619,1252072,277.0804948995351
285996,1256417,198.0003693158116
652375,1299429,187.52074034274807
947765,918413,196.3377295054608
380536,390036,208.54519287123335
878967,364189,369.8726529523597
979141,883289,133.8494745886414
636173,1284486,237.98485434474148
735733,1042724,415.0605068615174
891109,576626,384.2323873636475
9657,696115,436.6990328505982
395474,1208698,166.08749398006904
1018,1267059,340.02515928894945
455885,403972,133.24828078929187
879215,1126958,302.43841448616445
547006,697696,170.14487434233322
597110,238113,178.52940250988647
556640,1458940,162.61591238532492
202747,441157,249.10706233538735
100117,1163238,156.65880427797407
521843,1344701,105.53183873351789
307089,1067864,184.5259247790122
924891,1210583,168.70594062124445
980344,4823,131.9753981744047
811572,130313,192.5989774084015
114154,802357,166.28252786321335
959030,1492961,222.31137123581624
72013,98187,326.89482656303744
392064,746012,196.83464244593847
643945,98726,449.2689736566583
93411,1074149,204.59037876194415
812207,1316017,181.0448828177477
650375,1073289,186.2749993427191
209672,135247,290.87800851116725
38035,331173,193.8090697869512
926993,239296,406.0671853927016
267176,848433,213.0913915252113
50137,863530,238.8317756765152
729002,1186813,191.42974077982424
13203,1406512,161.62852686360185
337169,396616,223.2250053591356
327304,964586,132.7522667426244
177419,596309,98.30946993857395
872344,901897,459.3498956378804
18859,695394,561.3905228208663
314076,531098,329.9971009634732
230134,1438311,322.0249172742715
484470,210688,218.53161144479063
992731,432407,163.0069932064364
971761,83373,362.4729018591337
849747,1213959,268.58100775363494
398356,128622,330.9225725031739
878860,105402,332.54389933561623
792749,141350,168.29324015286255
53873,1093772,156.171572647929
530677,663935,117.50252337562335
310253,297164,144.70165261349595
970591,795853,246.35788461502503
476234,677213,341.05355103742363
328132,398538,206.98065121770907
971458,110452,191.77557871818448
798710,1133211,82.89548741275433
856178,279039,137.25940945892555
52658,327357,239.61410114803323
103913,1128574,247.553739666921
673264,489033,240.54442802023675
539351,1305298,289.19945466838
602245,679471,119.14018751913972
5557,210845,210.2119303994909
597625,182997,143.038451479345
992751,199566,144.75251331075924
678057,557664,149.74022358145393
430438,543147,202.59536534310087
993294,1193373,196.74126217873797
944909,1133959,275.4589091960719
379420,443029,314.5392023192394
771129,1037532,317.1955121389907
451084,721720,280.224716051648
728572,126486,195.9245147610628
157358,609338,224.0082737656097
962689,650271,238.7208510155159
44487,1452951,353.10377134559843
998807,725567,60.09951664138893
122294,702157,177.9217053593704
600397,293504,218.89844627414888
548770,84649,219.2041669379564
398213,1387233,165.17585925548582
642315,141404,187.18110950464649
846753,1324281,260.12466318053106
80641,1437559,374.35714187948656
426257,777052,170.39181107013223
382439,831668,373.1813126138169
87526,968091,229.56988942289595
846051,1483870,274.7920019333272
808073,387555,234.3208512034756
122509,1115805,224.99930407770364
900330,1309736,278.75514339784337
971688,306833,215.5625150810138
185012,1342075,234.1562201177721
737717,301619,292.8659108002761
934074,1381128,276.70563697016587
565217,1345591,180.790224816153
831915,839978,473.1706970496908
168145,979172,159.333858937888
931443,1440748,238.9703351726068
655928,34077,183.3886699031078
313777,604358,287.4848803833629
790116,1194484,474.2561360568353
233875,1156943,171.94293419124705
828491,86186,272.1207514120744
942116,661505,293.3278122145356
355104,1143946,165.32116206568267
686836,589172,170.4574764543642
511811,149909,216.23180708907967
593269,1464280,278.5427163153066
672133,1408020,319.0312734281566
96956,258065,200.3899427689072
913668,219390,209.57138251038825
861117,149304,144.40751053455932
851999,870710,303.91221518092794
952807,681819,259.0814052324827
475063,662284,153.58676741796904
111129,265345,324.7714252593262
543370,1005620,222.6852782869437
873916,690767,210.30043463709205
598634,501213,316.58121939063585
537517,545950,161.62315766033487
715554,1077186,214.35886400144545
76386,1358167,330.36862075484254
293365,1442212,266.7008785469579
490633,334925,180.8571964059483
736449,619267,250.5058307305261
462568,1302796,198.6626110708873
490899,905999,241.9730537667235
210078,1207759,81.93634363633421
550932,28908,161.52471061817022
874297,1004753,243.62380737715264
959063,1403205,299.6987746618875
695660,1436794,213.18872294080296
257769,1060237,435.89827324263626
525015,1208075,102.42730298156528
258273,1019633,432.6512202117714
346068,1058872,225.6498172839612
1008933,44443,188.9546098110297
842375,1351825,199.15228065716468
954273,1314046,167.5550487741512
826632,1473276,188.2479676483699
218623,1337448,170.6320157759762
589701,3303,273.5281955020388
970950,828364,350.56019619911314
917148,901456,433.5055864091002
427273,569384,137.88215615223226
638121,1074976,224.8665850390192
980495,748393,252.09409902563476
737726,1103075,252.6207221813694
157859,1167903,297.6145318864322
36279,626596,220.81903556511
92898,483324,125.96196727137033
17876,418392,318.7703707802068
8591,1368237,270.922207717124
710683,1147494,179.17056812269877
33619,600313,318.2317145698444
409094,537969,116.2096032054819
567230,1339205,229.3313032676193
947065,1348862,216.78942436030405
720377,1068659,366.8098025038947
694071,755955,329.3546551775202
290019,214865,136.7910087359622
40755,1138024,388.4438829014857
901497,894873,126.2297300599813
341143,50493,217.36468539004645
743325,60601,93.75123488853797
387491,434260,117.93088877511651
456945,665089,92.66615831124216
409496,197051,170.1349658069255
972968,1375719,310.97694407637005
782223,843711,228.7947496668366
503373,369947,238.65190472208116
706119,472824,232.4323903116725
223436,1276810,310.2686922902675
970494,962204,147.3681190471397
700592,399318,174.05614874519915
587865,1432595,197.64071007656676
387768,1490337,231.94851948273487
763873,1170450,169.3748110600354
949182,33828,126.08261860092644
914011,766529,206.3795518081336
992795,1365657,144.0293819590969
239028,147308,209.86149236450964
661318,936111,253.5387917894459
799209,1093087,109.96600507007318
426865,711914,360.9761104250065
42617,220868,224.71358240725223
145130,782787,92.07422061646145
655938,659693,249.5058500449542
558419,481649,262.6420517627832
583460,1265193,223.6416496152808
447022,1165533,230.66951637225912
286965,775573,287.54175112542634
475215,563991,314.2858525863878
42179,721621,225.9181212751247
797733,1220478,180.33949194049825
738848,839527,424.5215136907384
219767,897211,324.9540875007908
207870,1478388,307.04788508908365
822438,167345,297.6105770207752
877246,384015,231.9625828698992
831302,1501292,125.23512726898868
1005913,1005623,234.38880161060732
918164,738628,408.6755672849
662328,692234,148.29371143169652
637465,337877,307.64239498134674
376639,513568,223.5847113138853
480062,102523,176.12762109438268
62490,592230,221.37997132686127
300747,220104,165.00036264136176
285138,1347624,173.0577048230448
368240,580964,167.75768452088033
898807,219462,260.9023058228576
441142,1203009,83.47032944729662
585509,1176908,164.86906496377037
466383,1001274,255.8376115825341
1159,885702,79.75625878066236
214602,690514,200.44794689321185
194935,1049365,276.7049603368309
301269,550457,148.7027880090377
329492,57726,170.66639334580026
574549,330124,132.82397389284955
769230,775928,303.75629351349187
875947,204584,139.73172300443844
228852,60984,190.5716848967594
739433,300993,214.9515840214985
422229,1268185,254.7386638865943
540737,1044936,206.8164875755124
797737,996224,245.05857372129964
994261,1173137,402.52382355105806
55307,1172868,172.6080904128403
376471,263674,143.82077183880077
221445,714456,203.03625176380496
63622,677211,242.55978742455727
186725,1451966,240.0093535107556
677595,320699,286.7955463031921
378124,412010,170.3059082081761
886113,781439,140.00590263487118
481405,1274440,181.42079256415465
300530,1070350,222.56785871899947
648823,433768,325.9386277182078
580785,95130,166.56929355837835
912933,817216,103.40568025691776
362374,1252056,438.6644477725501
141628,1051202,223.69040705486532
75847,868999,85.09271636591839
681102,1303211,120.04501765811968
491623,1215304,586.3617407034733
63390,505054,531.5602899988239
627232,5096,138.2398158196525
644501,1449557,368.1872875495842
1008569,1307772,278.6726202520995
57492,345370,162.10560869349325
895265,1277627,113.32318960757686
767819,1008342,212.1548786238184
179122,641190,234.55937075211745
445127,391035,242.5318095631196
671625,784080,296.7764029462306
631401,563313,234.8970093062981
876783,1452169,108.69034384343864
113461,1481631,212.24086040339483
644610,1234431,107.94049379413562
726640,249297,286.27496722724743
759237,1241052,213.3297647561873
283148,1400878,473.54733847876
514803,803508,397.185942350109
348022,1294886,212.01214541437517
694847,248840,170.65985406447473
460298,552279,270.4410692844074
42414,674558,505.5004831095905
832803,1012311,204.968800940715
826361,189386,194.1014283693445
411949,863275,190.6935213112461
1237,104907,393.5311285522305
137727,950359,123.32724121331404
497063,1379520,269.2984924921023
654192,1068944,232.17164007519543
446152,318534,226.2398286594044
1002004,271306,162.43327580875882
220921,309820,314.34051608631523
921337,574332,256.37772832822395
743183,1312956,211.2225108099429
678347,229181,278.2284748712681
253113,245940,365.1889620707745
821342,1242637,237.95054026556988
971712,631844,114.6873516386193
273554,1109015,161.94606617709584
212075,638209,294.7059490469279
90563,958103,280.081801533217
122127,1270953,324.265928753525
797073,1245500,804.8349597928924
836510,1181202,191.93909080444
908875,183076,202.6622660417724
390937,335537,278.96207968165953
818620,303363,190.0583240055974
350640,1124153,116.71426261735968
264181,871476,182.08362411276968
877762,68365,227.48667936094856
945925,1400472,299.83076136500574
708865,764516,235.31676958858117
1004042,1068283,273.698243567005
742389,64974,105.23641574184558
200708,1284206,151.89987767753377
482569,233743,167.33242172793393
362958,151195,144.32781617798673
106763,1364479,200.99057630081876
847438,649591,200.30360524782537
935736,358248,148.64810613205816
214705,988235,453.6766005979325
543668,1338505,306.83128658839394
592890,927913,222.8934315073791
733147,1125544,46.12610913114719
532041,849317,316.18537491110214
479667,1153936,368.8300893160733
195346,1042831,423.4584227512786
783967,1355050,281.9028818782777
254077,1224366,154.8914328422536
696324,1167273,240.44695528911987
152314,743650,95.33320975303752
198650,144110,174.10203264236543
478564,38249,244.82624957485424
294640,842772,417.7863387427898
444907,87195,353.5058181138769
111778,238627,317.36939757727896
908166,533262,245.18053755846665
380619,905507,216.5700844479531
865881,475997,177.30997796878037
738415,1309433,146.73213322293515
642164,555041,232.17889613370264
742117,345309,329.7541369210984
633947,1261418,363.8728297634929
326388,699873,432.9921711520943
139848,240431,236.6370976251378
283532,1447824,121.99094341827612
671760,229346,348.34742435713486
911050,882644,96.79371502046403
89205,1016121,295.74923542314446
268460,936393,316.68913936919137
233056,1186515,188.18514105752783
879151,126783,240.52456065183048
937411,251392,147.79913739064378
433842,609902,92.77798729379415
959811,370979,402.3314912051376
350938,957931,274.696025227053
131153,775254,197.92515602825688
220600,1169297,88.80104903119633
485333,332141,142.2071371085975
509324,603188,210.87093688065224
353342,757964,123.94729388719034
957392,958147,298.9871606380739
446107,811767,209.63302745510916
629062,1303808,192.28265344513784
386641,59076,154.98598791840277
544695,1216677,276.9001861943883
525932,818807,482.03534814595866
775771,1128228,69.80026240456394
81508,2352,101.1631450215218
975546,598601,423.7259466741182
931538,766623,295.1891316387179
690968,305647,225.99201492202792
1008752,1294035,235.10540997904636
126922,1146750,87.30824488793115
234030,273052,159.14145702155298
75541,1139875,128.83606009754334
141793,1299834,133.84187916061097
624295,1127090,206.93645042471576
685102,951177,297.97180656199424
106657,1052743,127.5863957493146
371101,577285,133.23780480781295
702546,981486,206.82734606890648
656427,970555,154.85796946963444
921256,1072737,146.1393975733222
930090,808775,145.42865697806224
988992,1489824,108.64292321581767
997177,1459386,505.8461211584556
738695,575799,151.37806214178227
147926,1369415,137.6273621330846
46425,562335,270.6760076616494
420062,1178262,175.22917841727457
303264,1119703,321.0732324014498
938123,1182981,347.91520260971
919385,34958,192.2899997204456
215531,46499,278.32620251361084
675920,152138,151.35783654537494
793310,326991,272.5710442275632
917822,88903,362.3016253645927
734722,731442,796.1845549833622
216377,1407587,274.3956710164393
901721,978412,312.2682632030775
30473,909908,228.7552050341409
373127,997902,268.806451721868
716774,1385865,232.1545559814056
818338,1371501,135.91640999657076
973506,1083053,230.70662482352844
726557,1305538,190.75380564944004
749184,1074831,206.02266621671853
606594,1165686,237.29166646372536
326591,1013747,304.65425342441563
146132,881004,168.18541453647862
567427,1230468,143.04573735361197
188772,1115029,116.71149541760084
242611,764333,564.6691743405722
553567,594488,133.90011173664112
708381,201836,278.85576493289966
415276,618822,181.64611745285637
338242,201255,146.44075461012932
664664,826859,151.26128775272264
111938,1495115,342.97397278804
59073,1482154,119.71903040530248
64032,1017200,358.0873578311666
990658,284656,292.4855815016318
307276,1374254,144.5029579419719
929369,1426486,127.05178963996345
394498,866732,193.5722886807401
169037,384274,75.34026014530104
330326,16566,301.8437739006304
939089,135850,197.4242077613385
5829,1041574,425.276758289447
765901,290790,119.46208247099396
163812,1367671,261.05898389070893
140067,341655,301.8827314418986
556635,1016468,223.3435367436823
785314,1188579,178.18528737054476
525746,218623,168.75475450885904
178811,997573,265.6410532720984
635625,11658,261.36271664801967
129786,151034,173.88077144147388
835775,1070876,293.1992313050536
956029,559492,526.4332332757865
864090,769857,188.54292806457116
416161,156961,267.70864713785505
172773,809370,329.98603387517574
657698,1059662,155.7422574328425
691244,741897,333.4511149212754
691176,299669,334.0552166606212
867639,1022703,189.4835851549913
782499,1314145,91.53159725049204
332464,271372,193.02593550006893
748139,950620,338.9643602912078
221513,1395901,224.74643624638568
709669,1124123,150.38549900912193
399149,670664,242.2330533508264
59700,738694,303.8020978290969
243349,109136,461.9627418510119
956978,589177,210.0647779339858
306760,177056,207.31991941483383
806465,1026361,232.42868064996304
861499,120853,359.83609250463894
497576,714425,172.04779255581687
629411,1075613,228.3543331577874
444057,163482,179.57385581034828
63561,1382035,879.2929175521714
356537,241996,138.2592561059838
843835,994363,142.31679516736358
981251,742524,171.50488013947106
181682,641333,268.5792976219861
902802,1290940,214.6572273722348
462615,447095,208.69384658982676
123406,407940,295.2918123928928
249622,798844,309.1667530685019
992184,585131,199.7656680872018
769154,1326661,208.759633010313
609706,1442957,249.75117385171333
903609,1133739,116.2672504448458
672303,447016,215.65922835980496
581936,141154,153.73802458156965
100121,972806,116.40656556960607
605567,288986,201.4562111812845
560110,1325725,308.27196166117983
913566,561317,196.9631703854162
226270,301667,202.82274007852527
32956,765776,168.2846465353008
698158,280847,210.38353624380557
124369,1209616,210.80062470979607
683054,1224450,220.60011287346637
504079,460738,128.5449211479045
71211,1461671,166.1405460368137
38186,928856,339.90253013944977
609962,869589,274.04182317801167
976440,101206,437.5399482782718
675832,820502,491.7093066919293
242823,743552,152.33524475154613
503967,510459,333.0388419965061
574830,381717,302.2415504353487
670100,212364,177.22555011430205
344365,1015659,181.73726026683548
331683,758197,423.7421374157443
169578,217915,156.05079443470237
526551,704224,273.4821059830033
363596,553869,303.3983513993353
350885,1154372,203.5254850128824
276636,1267212,546.9666137481803
605972,1020970,104.2829911850641
415914,695596,299.8971912009953
77103,841195,268.8112821177693
660708,560012,201.4676464800432
599791,769577,132.26493261926757
385622,573052,54.22271887391966
27215,655005,275.62371855329127
709405,599024,101.07823507415084
742280,74931,327.6688441948441
804810,116586,295.9157547854088
674258,1383335,216.3391780583864
514041,1483532,300.36901685682847
332876,389234,182.51772286277483
97521,1121216,152.05867812999142
230303,1250473,368.8864167509731
865416,1346224,322.1982339094783
1003862,1652,114.52418789904009
912478,19974,141.81728949120549
250864,1399916,190.8071184141704
23803,829092,283.169707965049
550773,1114526,148.2151568083831
164329,1209538,177.18610353115287
848525,136254,290.8796447997568
834397,1254781,314.3105680129274
723659,1030320,237.6570271036533
823964,457007,232.8538721261224
369611,602026,116.6001583948075
623795,1039921,164.9802203616054
642062,810713,171.16986113346587
40166,1203154,161.84424348322
585195,256798,115.9720784564958
315375,744087,137.65865247786394
956235,605122,111.89004774975794
799630,1430318,260.12417530828355
12438,1309578,442.553744145997
847626,291381,167.6520187314751
569452,322765,153.32180399989244
784319,1252017,208.63760184058876
4484,1237452,359.3053650849615
934938,227794,371.2808910704389
480459,516771,160.9682427145736
780096,495629,130.59713838757474
282069,1261525,107.23631564457664
272453,1243111,496.6295964347365
526361,350089,185.4105666773139
232757,984573,582.0440646966047
374538,1352083,114.62617229292152
472752,662815,495.260081054918
740343,1385549,136.66892384303117
353089,171813,261.180428674017
278292,68341,81.84445602222581
602479,1313429,269.2023409992286
581692,1057416,141.91626499477937
120787,1358478,113.62449457932146
456121,703002,229.8218594343931
777587,899179,236.22533757988236
210240,155730,136.67923844072004
104267,1436971,337.45951388478426
243231,569469,532.0853932332278
968365,237820,218.4837517066531
500365,888721,301.3571490921425
887107,1031881,439.7582011837338
776589,612411,285.55941922473403
922857,924243,152.24857191931858
716862,165443,308.2519761664705
233841,385722,144.0950353690152
269630,19315,177.32285626325304
679621,383907,212.8877275366152
300555,337777,167.76504631704518
878257,1152439,223.4025949925262
263549,1175815,177.4919862874669
544373,329010,227.83906805088708
865932,87193,367.1589984895895
964978,217017,307.53988853597707
453970,1410477,252.8717282754955
744015,309544,484.7310465031012
575133,1040051,226.11870073281068
653683,615968,249.67282350137492
80984,824214,239.84141887313285
910943,1056777,459.0413317941691
157846,1450271,96.58720888805324
134923,329187,187.7834301289638
13370,619572,250.8092522975905
243689,288020,194.9209833077288
369018,1454074,400.6839911412441
204586,1363264,204.97735634588688
242063,1361832,73.85860744547202
543251,447265,183.88924482949383
968518,314757,216.15301276845895
533865,1366999,347.8768225415856
547035,477043,284.1161569719319
512703,197255,297.056750304046
610121,776136,187.95211894966377
922045,45920,287.5173067255621
367937,954520,150.45328283844697
237274,1033781,114.28351536367734
733541,411092,131.0251276135585
131725,489756,204.49160304887735
433454,611307,379.540941162068
981037,1464591,279.08376433505737
657859,285410,141.78459329444786
514221,577774,420.4503389696403
217627,682811,424.19334133956426
961287,14394,224.1774406639288
739428,922222,251.6847031667246
23115,1290385,210.36766391361869
42111,101240,94.69878395122365
425054,1430688,256.0398091934165
518608,124218,270.39503946976777
710328,373694,272.0044125224364
627718,16581,273.3242876406629
237931,820093,322.7570624226794
981079,1026868,602.047005923718
163215,960430,231.84162428664573
